Time ,Sensor 1 ,Sensor 2 , Gear , Sensor 3 , AVERAGE S1 ,AVERAGE S2  , AVERAGE S3
"15:36:40, 379.86, 381.56, 10.1, 381.41, 384.17, 384.44, 383.94"
"15:36:40, 383.04, 381.56, 10.1, 383.36, 384.01, 383.74, 383.57"
"15:36:40, 383.04, 386.12, 10.1, 383.36, 383.84, 383.50, 382.94"
"15:36:40, 387.40, 386.12, 10.1, 384.85, 383.86, 383.46, 382.46"
"15:36:40, 387.40, 385.09, 10.1, 384.85, 384.01, 383.30, 382.40"
"15:36:40, 383.67, 385.09, 10.1, 387.48, 383.79, 383.17, 382.60"
"15:36:40, 383.67, 386.36, 10.1, 388.60, 383.60, 383.16, 382.83"
"15:36:40, 387.16, 386.68, 10.1, 388.60, 383.76, 383.48, 384.04"
"15:36:40, 383.59, 386.68, 10.1, 384.14, 384.00, 384.34, 384.81"
"15:36:40, 383.59, 382.65, 10.1, 384.14, 384.24, 384.79, 385.08"
"15:36:40, 383.75, 382.65, 10.1, 382.81, 384.63, 384.90, 385.22"
"15:36:40, 383.75, 384.22, 10.1, 382.81, 384.70, 385.17, 385.16"
"15:36:40, 383.99, 384.22, 10.1, 379.09, 384.80, 384.98, 384.74"
"15:36:40, 383.99, 379.71, 10.1, 382.81, 384.46, 384.34, 384.53"
"15:36:40, 381.80, 385.01, 10.1, 382.81, 383.89, 384.33, 384.33"
"15:36:40, 381.80, 385.01, 10.1, 386.36, 383.71, 384.32, 384.22"
"15:36:40, 384.30, 384.85, 10.1, 386.36, 383.77, 384.17, 383.99"
"15:36:40, 385.64, 384.85, 10.1, 382.34, 383.62, 383.99, 383.37"
"15:36:40, 385.64, 384.06, 10.1, 382.34, 383.82, 383.72, 383.19"
"15:36:40, 383.28, 384.06, 10.1, 387.64, 383.79, 383.87, 383.54"
"15:36:40, 383.28, 384.85, 10.1, 384.69, 383.75, 384.09, 383.73"
"15:36:40, 383.20, 383.91, 10.1, 384.69, 383.69, 384.05, 383.91"
"15:36:40, 383.20, 383.91, 10.1, 384.62, 383.61, 384.02, 384.47"
